100012,wake,30,2019-04-17T06:12:30.000,shortData
100012,rem,1860,2019-04-17T06:13:30.000,data
100012,wake,30,2019-04-17T06:22:30.000,shortData
100012,wake,30,2019-04-17T06:38:00.000,shortData
100012,wake,120,2019-04-17T06:40:30.000,shortData
100012,wake,480,2019-04-17T23:05:30.000,data
100012,light,870,2019-04-17T23:13:30.000,data
100012,wake,30,2019-04-17T23:20:30.000,shortData
100012,wake,60,2019-04-17T23:23:30.000,shortData
100012,deep,1830,2019-04-17T23:28:00.000,data
100012,light,690,2019-04-17T23:58:30.000,data
100012,FITBIT Sleep,365,2019-04-18,NA
100012,wake,240,2019-04-18T00:10:00.000,data
100012,light,660,2019-04-18T00:14:00.000,data
100012,wake,30,2019-04-18T00:17:30.000,shortData
100012,wake,480,2019-04-18T00:25:00.000,data
100012,light,1560,2019-04-18T00:33:00.000,data
100012,deep,270,2019-04-18T00:59:00.000,data
100012,light,3120,2019-04-18T01:03:30.000,data
100012,wake,30,2019-04-18T01:50:30.000,shortData
100012,rem,330,2019-04-18T01:55:30.000,data
100012,light,1260,2019-04-18T02:01:00.000,data
100012,wake,30,2019-04-18T02:01:30.000,shortData
100012,deep,300,2019-04-18T02:22:00.000,data
100012,wake,30,2019-04-18T02:26:30.000,shortData
100012,light,2520,2019-04-18T02:27:00.000,data
100012,wake,30,2019-04-18T02:29:00.000,shortData
100012,wake,30,2019-04-18T02:57:00.000,shortData
100012,wake,120,2019-04-18T02:59:00.000,shortData
100012,deep,570,2019-04-18T03:09:00.000,data
100012,light,8100,2019-04-18T03:18:30.000,data
100012,wake,30,2019-04-18T03:18:30.000,shortData
100012,wake,30,2019-04-18T03:56:00.000,shortData
100012,wake,60,2019-04-18T04:04:30.000,shortData
100012,wake,30,2019-04-18T04:20:30.000,shortData
100012,wake,30,2019-04-18T04:41:00.000,shortData
100012,wake,60,2019-04-18T04:56:00.000,shortData
100012,wake,30,2019-04-18T05:06:30.000,shortData
100012,wake,30,2019-04-18T05:23:00.000,shortData
100012,wake,30,2019-04-18T05:31:00.000,shortData
100012,rem,390,2019-04-18T05:33:30.000,data
100012,wake,330,2019-04-18T05:40:00.000,data
100012,light,150,2019-04-18T05:45:30.000,data
100012,wake,990,2019-04-18T05:48:00.000,data
100012,wake,90,2019-04-18T22:40:00.000,shortData
100012,light,450,2019-04-18T22:40:30.000,data
100012,deep,360,2019-04-18T22:48:00.000,data
100012,light,30,2019-04-18T22:54:00.000,data
100012,wake,210,2019-04-18T22:54:30.000,data
100012,light,120,2019-04-18T22:58:00.000,data
100012,deep,840,2019-04-18T23:00:00.000,data
100012,light,420,2019-04-18T23:14:00.000,data
100012,wake,180,2019-04-18T23:15:00.000,shortData
100012,deep,360,2019-04-18T23:21:00.000,data
100012,light,2700,2019-04-18T23:27:00.000,data
100012,wake,90,2019-04-18T23:35:00.000,shortData
100012,wake,90,2019-04-18T23:44:00.000,shortData
100012,FITBIT Sleep,244,2019-04-19,NA
100012,wake,30,2019-04-19T00:01:30.000,shortData
100012,wake,60,2019-04-19T00:07:30.000,shortData
100012,wake,420,2019-04-19T00:12:00.000,data
100012,light,90,2019-04-19T00:19:00.000,data
100012,deep,360,2019-04-19T00:20:30.000,data
100012,light,2220,2019-04-19T00:26:30.000,data
100012,rem,2430,2019-04-19T01:03:30.000,data
100012,wake,30,2019-04-19T01:34:00.000,shortData
100012,light,570,2019-04-19T01:44:00.000,data
100012,wake,30,2019-04-19T01:46:00.000,shortData
100012,deep,420,2019-04-19T01:53:30.000,data
100012,light,2070,2019-04-19T02:00:30.000,data
100012,wake,30,2019-04-19T02:16:00.000,shortData
100012,wake,30,2019-04-19T02:34:30.000,shortData
100012,rem,330,2019-04-19T02:35:00.000,data
100012,light,1170,2019-04-19T02:40:30.000,data
100012,wake,120,2019-04-19T02:49:30.000,shortData
100012,wake,30,2019-04-19T02:57:30.000,shortData
100012,wake,300,2019-04-19T03:00:00.000,data
100012,light,600,2019-04-19T03:05:00.000,data
100012,wake,150,2019-04-19T03:12:30.000,shortData
100012,wake,30,2019-04-19T22:59:30.000,shortData
100012,light,750,2019-04-19T23:00:00.000,data
100012,deep,1800,2019-04-19T23:12:30.000,data
100012,light,630,2019-04-19T23:42:30.000,data
100012,rem,390,2019-04-19T23:53:00.000,data
100012,light,4860,2019-04-19T23:59:30.000,data
100012,FITBIT Sleep,407,2019-04-20,NA
100012,wake,30,2019-04-20T00:21:30.000,shortData
100012,wake,60,2019-04-20T00:28:00.000,shortData
100012,wake,30,2019-04-20T00:57:00.000,shortData
100012,wake,30,2019-04-20T01:07:00.000,shortData
